,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.6667598471077485,0.620996119268746,0.578513319724417,0.5546145266554501,0.5402310440747551,0.516820359478692,0.5012777289138224,0.48752676470452333,0.46998280101465567,0.4609311954497161,0.4498067629878811,0.4517775379062263,0.4433586111824893,0.43531076308439764,0.42946217230636025,0.4273490271307308,0.4222008198494712,0.42494783901984245,0.4229669643196852,0.42265457752407243,0.41623281787088623,0.40842822784657634,0.4018595422348704,0.41363536287741504,0.4064071442940331,0.40212414929873547,0.39284654310628264,0.3932916135672008,0.38680774149465147,0.38143706941845873,0.387232507934147,0.3838459015608583,0.3916954944261064,0.4113380505466477,0.4153001933958618,0.4405931171747466,0.44512105145963027,0.43676084817466504,0.43072199759626034,0.4141415560337329,0.4111756526982952,0.4079678137167261,0.40034793261513124,0.39993965684023564,0.39078395404459093,0.37584851171542916,0.36272149609316273,0.3123788970440685
1,0.7444770631002003,0.6909136191843646,0.6494696499260596,0.6242930178175533,0.6148881151535777,0.5835558482801687,0.5653313229180175,0.5511643951814185,0.5346448392744276,0.525547055898998,0.5169373835665091,0.520403576186254,0.5134533826299954,0.5080722203770418,0.5034005307981457,0.495977951736632,0.4892882900897081,0.4942520668986464,0.49246924471533116,0.492161003815804,0.48529743981884405,0.4763213683079301,0.4684327889406614,0.4874659872111535,0.4803267882568552,0.47468356386756555,0.46786585765405536,0.46553073299933,0.4571831342658516,0.453723358708137,0.4620360393588712,0.45609005197760577,0.46189126568537703,0.48301176664431617,0.4874187232471592,0.5130561273055124,0.51601448796984,0.5056515149434246,0.4990779766085497,0.48313860900519734,0.4787980192540747,0.4747183533643771,0.46559260665592084,0.4644293673508536,0.45375581358607786,0.43677375115507,0.42142198763924027,0.3638639213592699
2,0.8086639196825488,0.7459546054330609,0.7062732384737347,0.6837728089732701,0.6727821428420613,0.6409084996842239,0.6185891117646415,0.599223666346544,0.581297243068786,0.5714737297728775,0.5597462058289175,0.5618625203423254,0.5528213495717128,0.5471873804824485,0.539982888501725,0.5339195085602723,0.5295074858224633,0.531491639600521,0.5300565060125674,0.5319432937996526,0.5236623763470648,0.5140764113284819,0.5045249165351892,0.5222359866995556,0.5142812917473026,0.5044860238650204,0.4952649536176855,0.4921331092159672,0.48382694509870083,0.47971715499492634,0.4879682149978821,0.48233265881208975,0.49155881834457194,0.513801005152948,0.5211780128237455,0.5485789217042856,0.5522432989343526,0.5420958062398267,0.5341018426138711,0.516263392641965,0.5116161456964583,0.5063331864098721,0.4970508880161729,0.495766155587842,0.4847857531887906,0.46742075767648855,0.45132607660628543,0.3922889269828299
3,0.8284487325098864,0.7636714266403414,0.7303998816225707,0.7018814210185299,0.6952628052477408,0.6574256172389442,0.6331430589866257,0.6149386929923496,0.597042253708923,0.5854934086870033,0.5718429975272957,0.5739534104444879,0.564550668615943,0.5600764280821693,0.5523101972939339,0.5456254509461762,0.5407375868466643,0.5446627423684273,0.5426001396751916,0.5452584162203741,0.536648632331092,0.5271854430196202,0.5168670793336064,0.5348799140265893,0.5276222183245692,0.5163595342545942,0.5056550193741371,0.5012172891559227,0.4930635941665838,0.48900663074738715,0.4966881811001807,0.4908923795657176,0.5004125956019507,0.5256052811205174,0.5315140141067466,0.5604982720538486,0.5634197643584882,0.5534462181632579,0.5459322124591431,0.5277570758700681,0.523363266134722,0.5168101472157411,0.5071819294774057,0.5059314849804002,0.49467537159098474,0.47712587450228994,0.4603562524577025,0.40221309315200215
4,0.8536407244346189,0.7962564121297577,0.7582830339046914,0.7264097234891631,0.7231524460911775,0.6870650033811325,0.6591683035926337,0.6438316978511679,0.6265861090137023,0.6144008654562544,0.5986363250930339,0.6006769764886168,0.5897898449761548,0.583713658838362,0.5766614299794941,0.571125462322368,0.564675740977518,0.5704809390907292,0.5675592573246313,0.5707732040430521,0.5611878253936998,0.5510717073717919,0.5400952770317319,0.5580472335070897,0.5504160510803379,0.5372652170285679,0.523807206755643,0.5191761290954866,0.5116915961079073,0.5084236685830439,0.515641602993734,0.5098725055225743,0.5197046573266979,0.548397588852223,0.5528380688421834,0.5850539384270159,0.586716414912724,0.5759025307304824,0.5681796403116081,0.5490904567698964,0.5440006041255462,0.5362791493590736,0.5262630484263973,0.5252685112135188,0.5139849537424394,0.4965576749434258,0.47940014091243344,0.42249044868849944
5,0.8503519049739662,0.8045518855041256,0.7622420520849175,0.7343027240493302,0.7318602715807901,0.7037447958955346,0.6755126151868213,0.6619002867363245,0.643484563231627,0.6305653899015619,0.6143504711006968,0.617013618709304,0.6049294070785214,0.5980730799688092,0.5907735894002437,0.5867654685798429,0.581149477885402,0.5857012757539519,0.5821446093596985,0.5846428218275355,0.5744127646621432,0.5636049450882282,0.55266878652678,0.571463794549319,0.5626808044937158,0.5474244695554444,0.5326932368979922,0.5287445256709798,0.5218604683245192,0.5187538771449738,0.525130299777039,0.5194796804413885,0.5306959362071504,0.5597873455096254,0.5636730765182438,0.5949489518413711,0.5970853796179557,0.5863510320966725,0.578711014176869,0.559478183982986,0.5541420937983823,0.5458194568677953,0.535682645561263,0.5349898145345829,0.5245332615936004,0.5075528219445209,0.49059573238716364,0.43499928832506907
6,0.8555986972044114,0.8246311318974887,0.7820010405551938,0.7568040004440635,0.7511240520767752,0.724441785862551,0.6960475328513726,0.6840835208517934,0.6665367008936715,0.6531494914022992,0.6368233015502953,0.6395440840929456,0.6273836157649838,0.6190336877651382,0.6135843263788591,0.6097009960899514,0.6031807480685452,0.6083465257397294,0.6039263278887589,0.6057035510414809,0.5954117048559564,0.5838584371000187,0.572838177679985,0.5927308099916924,0.5827370091001315,0.5683043252241747,0.5527738943071886,0.5491076685933404,0.5420346601248258,0.5387705317891143,0.5460149499953576,0.5405107138714654,0.5512125947158324,0.5806377763058378,0.5836535742624243,0.6140557927831228,0.6160813203497153,0.6048873092630465,0.5975420196278716,0.5779975285361366,0.5725928564253423,0.5639932608876904,0.5533651140765923,0.5528330702856272,0.5417704162681113,0.5250796144468776,0.5075908063272969,0.4488758926391
7,0.8476819830431679,0.8230025199687884,0.7849008615533354,0.7652861038322105,0.7617279574021891,0.7372892104654524,0.7103325720673221,0.6986890268960612,0.681030158674166,0.6689353548393187,0.6535333149151145,0.6557877447199141,0.6445653055106398,0.6350568219769563,0.6285515778226387,0.6247966283441923,0.6187377322675222,0.6232431923558924,0.6187580623738445,0.6202435407783218,0.6099891931033197,0.5982665452374697,0.5871310383952605,0.6076693547672164,0.5965210145722879,0.5822911447640836,0.5667055678680908,0.5636237466197922,0.5573755761820598,0.5540397012682722,0.5611414216776459,0.5558258772553409,0.5670049421940457,0.5958687146822348,0.5992877076128763,0.6278356640876762,0.6302254045130731,0.6194465040897568,0.6118547261260163,0.5919423776635103,0.586467316896542,0.5778700327722209,0.5672433963770379,0.5658643560888391,0.5546316075931379,0.5382915800092214,0.5211165722006114,0.4613274310285627
8,0.8348889420545043,0.8141828930817359,0.7828107488295203,0.7670531344670892,0.7652857234094556,0.7412693276430877,0.7157367904258096,0.7049147619035309,0.6880221275843731,0.6769762115644576,0.6623623547441368,0.6649096893579541,0.6543957712505893,0.6453722823061803,0.6382059447931906,0.6340742776499524,0.6281904634468489,0.6323196075529238,0.6278534768338636,0.6289548551488735,0.6190497585762021,0.6072396385230617,0.5959976218193908,0.6174485615315086,0.6066185079706629,0.5925832956479036,0.5773670713474368,0.5737273519678993,0.5675402514976425,0.5641024462233057,0.570221707413434,0.5647543849357668,0.5753547488608285,0.603774733127069,0.607057168751742,0.6335441012805199,0.6359716600181962,0.625785349348794,0.6186195848577538,0.5992645470068546,0.593860650514042,0.5853291351249322,0.5747193630025194,0.5728852497175392,0.5619764308087382,0.5459897607658336,0.5291235417851646,0.4699983835212416
9,0.8234927029448053,0.8115905943423974,0.7840423633094625,0.7726184467682222,0.7712792766032396,0.7492187887304865,0.723222248326616,0.7130784609057096,0.6973289580979996,0.6869730675372363,0.6721484701378561,0.6747282646846918,0.6641810641800089,0.6556518047622657,0.6480625376579888,0.6439493687731848,0.6379556476432939,0.6422364929728247,0.6378109832183692,0.6388673318176349,0.6286100753412717,0.6166645426506603,0.6049636011199909,0.6269545734186279,0.6160865539672146,0.6016281802239426,0.5864148779599813,0.5824944195554885,0.5765058378983049,0.5736084088145778,0.5793466364810548,0.5739885848690695,0.5842398516973949,0.6127727418317156,0.6162584430499202,0.6416844688173048,0.6439935873252141,0.6344112804427469,0.6272077845013679,0.6081891546179157,0.60278075024546,0.5943721659868093,0.5839632860144641,0.5817081552863687,0.5707069702236583,0.5549088692192143,0.5381570882772105,0.4796272518285353
