,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.9280150187855601,0.9599784442003458,0.9394787757966999,0.9317877350774159,0.9005146397809844,0.8635103469507387,0.8354745057265269,0.7788503396036376,0.7460468530523515,0.7073571672518227,0.6789282135443944,0.6705251812935596,0.6661674167110072,0.6327400078907328,0.623124631127656,0.6163478716530543,0.6007342377720842,0.6177799161180271,0.6126778832064389,0.6134255682019657,0.5884343887819903,0.5822034087571831,0.5991792791140897,0.5859902333071575,0.591760809348865,0.5771447978269245,0.5704443387729683,0.5643470941186751,0.5461755786061622,0.524254125788218,0.4951108374217678,0.4574631108727496
1,0.8933177510730178,0.9611275198431668,0.9403172608088946,0.9495578379782736,0.9233421756138169,0.887490361944013,0.8610716482397243,0.8089075152911955,0.7758623256547429,0.7424567985500835,0.7172650290786967,0.7128346818579353,0.7025497059647849,0.6716516756027148,0.6559641466434161,0.6487932315712293,0.6311132192170195,0.6468855115024413,0.6358726906950505,0.6327921255048471,0.6069782546233647,0.5989982188972366,0.6139356988643763,0.6031885873429336,0.6090690004614046,0.5954595382235697,0.5887035349616774,0.5821071274180013,0.563875139892304,0.5402867900079996,0.5123694416630441,0.47363330081588506
2,0.862239641854487,0.9294555266562898,0.946338922545623,0.951317582426342,0.9435755911758533,0.9180817360899077,0.897724301232739,0.8532756141059763,0.8191935260246257,0.7900305927292034,0.768067682741351,0.7580712792701265,0.7547775759380353,0.7240869476828293,0.7090885234768848,0.6998984850923137,0.6858090190123513,0.7021639234708926,0.691655971985322,0.6847694540362785,0.658256087065444,0.6509158682684609,0.6664246046061173,0.6565724328550322,0.6589654879922667,0.6446719656227986,0.6376381157164451,0.6307043667866045,0.6131855348596741,0.5867335192440074,0.5569116759978221,0.5159424210086121
3,0.809752514952678,0.8914789245189122,0.9225263046883905,0.9315611085393746,0.940434156892205,0.9263863623561258,0.9163330877007682,0.8841962444874334,0.8608312931075575,0.8312176029246606,0.8110634241403072,0.7979617281820196,0.7984837263338814,0.7680807754995227,0.7565693112299807,0.7459163436878539,0.7334565161544006,0.7506244378566572,0.739658496808624,0.729117614453388,0.7036357651890268,0.6969039627486296,0.7108170486541447,0.702042206906311,0.7002805653066962,0.6879240550197436,0.6817465322717426,0.6748508554317664,0.6571015343625641,0.6308414613799507,0.6037713427141632,0.5659454988879616
4,0.759921776545833,0.836093195270256,0.8666703871724325,0.8836492535563079,0.9019854290535692,0.895589721032236,0.894503342052242,0.8675998853136607,0.8485805556935411,0.8235361087501569,0.806903852680984,0.7952992461150366,0.7940490555759887,0.7674019714717428,0.7559015780571292,0.7473541209967897,0.7351016472462836,0.7480690426440413,0.7352575206453679,0.7248037111225843,0.6982745038633406,0.6906237879242652,0.7026504967739983,0.6945250817865191,0.6937450650237653,0.6822159968497289,0.6760971878553251,0.6697086464394238,0.6543668705369489,0.6315578047544381,0.6055892461793569,0.571130011739166
5,0.6915207955223842,0.7726123590466264,0.8194940705763584,0.8386875745437161,0.868712493235065,0.8716355190242797,0.8776910394807541,0.8601951347505764,0.8455602162083143,0.8279959254248023,0.8170680384387936,0.8032113591976991,0.8043620498359333,0.7776651709891889,0.7632980930080051,0.7524964680867686,0.7402090723083952,0.7512853677157019,0.7338413419076529,0.7185735933492463,0.6926917596177132,0.685341708303261,0.6952158299843828,0.6886837734805489,0.6865707673421297,0.6766867754749734,0.671519420218865,0.6649285195339965,0.6499150999805341,0.6254507158189294,0.6005005874114762,0.5658303464392954
6,0.6575486296905625,0.7536607472282153,0.8078392242033035,0.8276799228371926,0.8668121182947501,0.8772909371148568,0.8892846501655801,0.8843120292668506,0.8797672733835835,0.863258627600203,0.8521990409027427,0.8372271718679906,0.8419754488012603,0.8154755940972391,0.8013738955330563,0.7862964077373984,0.7715475069326722,0.782259057038823,0.7629081645568488,0.7423738990640826,0.7167078036383792,0.7101188452892473,0.718949755791827,0.7131876474115236,0.7066828118430666,0.6973677882191798,0.6926050910000444,0.6856158004582246,0.6692271660727006,0.6427110424209679,0.6197010592557604,0.5869740539522618
7,0.6087751055507584,0.7073980111398179,0.7663178274257271,0.7905606835303696,0.8374765610666304,0.8595997110640884,0.8796844569228256,0.8890216297685886,0.8938788856217841,0.8850785978542072,0.8798123940885719,0.867798413435303,0.8708347295994191,0.8494598584808559,0.832467514308993,0.8179492068842341,0.7993005213184522,0.8047483748505297,0.7822692423999734,0.7574585100562485,0.7325956870087448,0.7259824684599031,0.7316118838555133,0.727571082238818,0.7206656269745931,0.7131023008827253,0.708805678620473,0.7023438878136109,0.6874057535161325,0.6619276508309285,0.6401308761440306,0.6076951813505997
8,0.5666768045026545,0.6609500176656968,0.7303753108916238,0.754497250738261,0.8070129370827952,0.8373434228842924,0.8599717585167728,0.8803454750714768,0.8908020079962948,0.8896813447687494,0.8917285033085585,0.8809770391269617,0.8855882810027441,0.8693724790225785,0.8529797750652657,0.840184374794607,0.8217979917972663,0.8242873492233972,0.8019805445320729,0.7766158779132291,0.7540878039409495,0.7479141865053199,0.7517536415351034,0.7488352452742898,0.7423222834577943,0.7357929981495076,0.7329064378306465,0.7270848814227062,0.7145223052181081,0.691680404015359,0.6708141711792539,0.6381928166944173
9,0.562351935300857,0.6589535613123345,0.7283180287786699,0.7525882391330636,0.8063014851569129,0.8383780308452344,0.8616604050580801,0.8857124898862698,0.8997995999499391,0.9030161204789837,0.9048106648065948,0.8974983806809405,0.9021686365209213,0.8884944035003709,0.8748985957230069,0.8622443967983454,0.8435397773437358,0.8442958906119592,0.8219074102720071,0.7951507974339431,0.7733638405392649,0.7666707163524366,0.7692342989191204,0.7655153816123973,0.7581881010101272,0.752294369065362,0.7493159958009893,0.7434995104932679,0.7306133017490999,0.7077217403475067,0.6875750876451844,0.6538102641058493
