,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.03537016860226446,0.02916672970633411,0.02860966374384129,0.027984950257723788,0.027352874924246182,0.026669826764440338,0.026134272785523546,0.025688935966698842,0.025364194656548232,0.02505286860377378,0.02471438359852295,0.024479229463172554,0.024349364896594172,0.02415579755749423,0.02403741422317692,0.02373761022328023,0.023372480535294973,0.022936844889347413,0.02260740792260604,0.022379702511323134,0.022167175373713405,0.022193885916499075,0.02253353890155247,0.022937547990428037,0.023661711370715932,0.02520309245845687,0.028832468946118944,0.05624195073308214
1,0.03845397452840927,0.03188361702786368,0.03128059471266148,0.03061109093448787,0.029920549197288697,0.02918990267400883,0.028609573602000567,0.02811727138533042,0.027769361010760715,0.027421391991585,0.027025581672031382,0.02677162538679618,0.026619081230997925,0.026406271548889013,0.026268068581350862,0.025940963908691765,0.025550751135970915,0.025087069171949063,0.024685840092395578,0.024411486332834884,0.02415891037274306,0.02419428017725352,0.0245939368881783,0.025095929098363064,0.025945888762565893,0.027552359489188955,0.03163287187609979,0.06261184928543863
2,0.04107367134536487,0.033979369304328814,0.03335679578473493,0.03262650443291508,0.03186691578326039,0.031058431238179224,0.030414857831151432,0.02987059517769964,0.029487320698320094,0.029107370696974125,0.02865705748747374,0.028371678195448554,0.028195288987802002,0.027958022932079385,0.027798302482545154,0.027437633695958908,0.02700367224774418,0.026494220199707225,0.026021077588194642,0.025698348334039466,0.025396196348872493,0.02542384695899568,0.02586605412114174,0.026417609319521917,0.027367874748268264,0.029125421191506747,0.033786586109435725,0.07094259855608336
3,0.042636781218671906,0.03514164577729745,0.034482705905845894,0.03370999750222418,0.03290816276486325,0.03205302732923082,0.031379951141996015,0.030803766840011477,0.030403872367611683,0.02999285476429991,0.029507791736630196,0.02920417078206815,0.029024374777093007,0.028770019561534917,0.028598228754363544,0.028212837240371994,0.027755042327765312,0.02721776733344201,0.026716290574312972,0.02637184162163937,0.026055315788933244,0.02609251866714995,0.02657993327980667,0.02717062898724497,0.02819712320916164,0.030053554824381486,0.0350039468408974,0.07518962010600772
4,0.040221998166621545,0.03313574074777342,0.032491993133611716,0.03175297288850627,0.030993752267248542,0.03017911850559474,0.029547144312702195,0.029003084023067335,0.02863037541190789,0.028244387658867987,0.02778555377861435,0.0275013323985262,0.027336751133975174,0.02709922844281935,0.02693966687039134,0.02657146281853362,0.026141062050016355,0.02563228061473263,0.025155365272414854,0.024829658751596602,0.024537909336124496,0.02459056599590387,0.02507261955188006,0.025650540060146353,0.02665576816899397,0.028465149913688072,0.03332732478292092,0.07671979131590954
5,0.04223786099461638,0.0344175821119764,0.03375171332810612,0.03294811348975793,0.03210920609900045,0.031201046991001805,0.030500821028552474,0.029896654597464174,0.029482502857783123,0.029049253608911803,0.028534301756897692,0.02821392582679025,0.028026891063459167,0.027758591825097878,0.027577919233320133,0.027167439851858606,0.026686462635390554,0.02611826343682176,0.025581448980404046,0.025208719674755648,0.024865049520664366,0.024902859190514697,0.02541086563248536,0.02601755305695723,0.02710521562916438,0.02907435185595972,0.03440668090137786,0.08136212821731781
6,0.044978698075550556,0.03657934579631751,0.03588677509960841,0.03502183183159215,0.034101168159503696,0.03311177769636227,0.03234300124163791,0.03168070711516725,0.031231779378902664,0.03076125381064528,0.030190095413729096,0.029839378337770846,0.029628451197051164,0.029334098136985367,0.029138253230025644,0.028689041452530317,0.028161969895704835,0.027536274894615416,0.026937454113836263,0.026516940375651613,0.026121833557463378,0.02614488531535656,0.026690369437677185,0.027344792370008315,0.028530922997359175,0.030639393354713537,0.03653573305963128,0.09191614305841633
7,0.04701745028155724,0.038137393756130705,0.03741159100687003,0.036500740337051016,0.03552467592419565,0.03447202261762927,0.033651957749102984,0.032944070770678825,0.03246533959500058,0.03196976805224413,0.03136388786440795,0.030989984366310768,0.03076483305227135,0.030448432658132473,0.03023851098694512,0.029761831461251827,0.02919820123277083,0.028532309972870915,0.02789439762836707,0.027441881276467812,0.027013292057615917,0.02702528083551318,0.027592075898432385,0.02827668992683852,0.02951742202210767,0.03172647848349958,0.037949092003717884,0.0950400354162692
8,0.04866492206876951,0.03946085066744823,0.038712170348093586,0.0377712560626518,0.03676092107358281,0.03567081486988982,0.034821050607878684,0.034083742809160586,0.0335876220462472,0.03306944767814614,0.032437094121319766,0.03204982918918304,0.03181569780566582,0.03148552908453083,0.03126568039895042,0.030769536459679996,0.0301862241919088,0.02949765543033685,0.028833496689188092,0.02836070220784248,0.027912302374887996,0.027922899419904446,0.0285094214561966,0.029221396144974005,0.030506168579092552,0.032773370596158,0.03918350123671942,0.09715694638341582
9,0.04997744195972154,0.04027878635465089,0.03951540439473771,0.03853386372041737,0.037474404741639586,0.03632074629728191,0.03542052126155894,0.034641990024154315,0.03411710603923236,0.033573758610881015,0.032911579003324455,0.03250092449215276,0.03225587920460582,0.03190810128150183,0.03167886799033725,0.031153572872522954,0.03053590962981489,0.029805345186675564,0.029116698036714413,0.028616758884487458,0.028139725665907774,0.02813547509091332,0.028731500357497396,0.029451140787681334,0.030762145196330047,0.03311950875755297,0.03976596163091024,0.10007119284193135
