,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.9031199619492857,0.9212407643000828,0.9149438105210437,0.9133231194368121,0.9082639589027521,0.9037862641495081,0.89568761663449,0.8720750725857117,0.8595938356262693,0.8219064107973004,0.8081445675571596,0.7931397383520498,0.780713193185449,0.7776005950347895,0.7803014651017045,0.7855985462810302,0.7907680689982127,0.800851524114907,0.8121346827682346,0.8131809969855158,0.8155109649403119,0.8033389481698159,0.7863497319546487,0.767139247567593,0.7540885475724973,0.7414003184724856,0.7233984881427086,0.7113553168815473,0.6771143716210029,0.6557757019795121,0.6342217289407995,0.5832759434454924
1,0.8825339049050125,0.9163837922015955,0.9203185073939011,0.9281148070793281,0.9309111940522029,0.9272012369786152,0.9257367640868425,0.9111082008804238,0.8992146687213776,0.8664914669637769,0.8527160023295154,0.8386166319084869,0.8256738939068459,0.8228146161016712,0.8247327484975939,0.831630235985592,0.8372439996751793,0.8482608035494612,0.8587328292537232,0.8591427345586305,0.8619330062793668,0.8494750777529693,0.831613826330229,0.8134034945613025,0.7999648166718086,0.787023209209381,0.7685678711053874,0.756639079048935,0.7205215629896375,0.6983172485355414,0.6763741912061383,0.6232827778216792
2,0.8598664631369206,0.8975590570721441,0.9077858343508177,0.9223019564689884,0.9343028647825871,0.9309982644374765,0.9341797012180972,0.9333932260384136,0.9226399407261173,0.8921536663926667,0.8754301894432023,0.8605536850823111,0.8452236385261542,0.8419692765059293,0.8430756383733267,0.8509394619480716,0.8558472762728828,0.8657451209366606,0.8751797963505039,0.8770051835453984,0.8805408040086864,0.8682017193631297,0.8488246570488183,0.8320246775257893,0.8178324999719283,0.804409778825775,0.7857415551204259,0.7741094583906665,0.7373225965554683,0.7149759629471767,0.6932220897403057,0.6402501036898918
3,0.8445493666789515,0.8864013716950959,0.8993111317679494,0.9164369042891605,0.9320459447210877,0.9314205007581492,0.9393743818506586,0.9412622534320249,0.9332443118299752,0.9077131867363518,0.8917386232181042,0.8783295721899711,0.8634546221644068,0.8605389408186316,0.8603660564389056,0.8684760420885919,0.8729435589385198,0.8815659735063104,0.890384658569302,0.8918294910118015,0.8945306306169596,0.8829895765864122,0.8632560407911416,0.847446331651489,0.8336069909005827,0.8205781406889526,0.8020474315109067,0.7909618029434915,0.7541850102095566,0.7322545942124442,0.7110033866182118,0.6575748116755938
4,0.826325602522953,0.8664468732095162,0.8806015316122792,0.9000920269032732,0.9203789721382668,0.9225779133085406,0.9361636877076447,0.9491746689882986,0.9456283829373442,0.9264348243057637,0.9114749845504625,0.8988628189384293,0.8833442163360002,0.8802003394589999,0.8796880028607795,0.8880878071970149,0.8915224141837874,0.8981790621921312,0.905387770083291,0.9060117920982431,0.9076441966511727,0.8972160919508025,0.8766497755107763,0.8617146987820321,0.8478937760158142,0.8349228431424707,0.8166595933594913,0.8059401949200445,0.7688595514921391,0.7472543410047576,0.7264431866269804,0.6729406804624887
5,0.8061089524693265,0.8494689100337935,0.8647827242500246,0.8848091119305393,0.9068069932023072,0.9135842208582369,0.9326137494219715,0.9505488433717609,0.9508550955715761,0.9376514773256885,0.9256483267715064,0.9148812128064545,0.9008820315540718,0.8981357730149508,0.8970268856674887,0.9048154285576298,0.9077507650008182,0.9128381516286365,0.9189378181450354,0.9184740597174595,0.9188035308362127,0.9097419164553262,0.8885800735302093,0.8743224201452376,0.8605248633168331,0.8477961856012808,0.8297434755220732,0.8189687457585159,0.7817305236426535,0.7605097386353071,0.7404440502316748,0.6871582774642462
6,0.7921354639394869,0.8403995199613714,0.8560503236312847,0.8749036480264092,0.896835158747051,0.908027230721439,0.9296517990775295,0.9480812550333921,0.951608321571199,0.9431883439155754,0.9339891892122857,0.923237415072164,0.9118622721820393,0.9098002976564665,0.9086566895230286,0.9165341421229427,0.9195134299433909,0.9229978957963505,0.9285012707180961,0.9281361188216819,0.9280124740341751,0.9195033751165974,0.898303808996133,0.8847720035607083,0.8706755359653083,0.8584035003750066,0.8406780715219265,0.8298056371576129,0.7927562423469744,0.7716200445183039,0.7517047415347425,0.698852105723594
7,0.7763849542108706,0.8252813848974321,0.8393970575318829,0.8576679867903527,0.8799087784079065,0.8944299677356877,0.918543191042446,0.9431091903090447,0.9505627875803374,0.9491962227348854,0.9420623955135475,0.9329822386943192,0.9225132188488416,0.9208841437141198,0.9196715406605308,0.9269040098772704,0.9296194685269249,0.9308293991147604,0.9348165053123089,0.9332978209653779,0.9322317438590032,0.9253474268925497,0.9046959142221015,0.8925850276377958,0.8791332949540137,0.8675236721839755,0.8503626453320507,0.8400969764849896,0.8030935281974646,0.7826784262573832,0.7636701722829039,0.7112306622958089
8,0.7630266505658652,0.8120476533339328,0.8265615731940856,0.8447662739883104,0.8683661169126066,0.8835429764857348,0.9096849104019589,0.9376516697169763,0.9493787664489043,0.9528907727886115,0.9486010898312539,0.9402743824764476,0.9312533028711206,0.9296621291512251,0.9285287034838183,0.9348217451578995,0.9365591552020759,0.9364746915220896,0.9394272670559071,0.9377044940392545,0.936126857256544,0.9294592791506081,0.9086789633884128,0.8963606757715739,0.8829497013293011,0.8714423067822694,0.854562987139654,0.8443534265121874,0.8072597563474416,0.7867783312115092,0.7676708752397807,0.7156619397525652
9,0.7492010551662645,0.7996877297885392,0.8153212717824975,0.8338023800824217,0.8565958916177877,0.8725134838183319,0.9007573370418871,0.9296779906984298,0.9434989082349418,0.9520406857622483,0.9520177909617484,0.9457741974384402,0.9390575698170298,0.9375644482303267,0.9364163137334517,0.9423245944723155,0.9434729262739807,0.9427431665638724,0.9446427061578526,0.9425606042779333,0.9400008619557869,0.933214823767593,0.9126126377633684,0.8996980124528761,0.886226731317762,0.8744426663939573,0.8575141690567021,0.8468828745929913,0.8098179054162394,0.789165591169059,0.7697874342957244,0.7179096852740022
