,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.6219854008847955,0.6105278710563806,0.5953289573945603,0.5818675131704026,0.5680127758207275,0.5438963851510054,0.5238798800474794,0.4828613640904906,0.47520624647107096,0.45881176847165167,0.44457068147142353,0.43583524820039843,0.43033756252600985,0.4271882074275823,0.4193556431344659,0.415805162846142,0.40952514740446366,0.4223824140951463,0.42058918792216365,0.4266897133399322,0.42500467786888896,0.41874020876675466,0.40881409588635037,0.4013295340108157,0.3862121101912555,0.3821089959404767,0.3712650969416965,0.36401484817367463,0.3586073810779888,0.3447639519773749
1,0.7046528009565082,0.6850763865219713,0.6723699178538428,0.6540058174658575,0.638214469598247,0.6147933963282333,0.5928138997667025,0.5509500449670752,0.5489305774263616,0.5326580887200909,0.5198291890266468,0.5170428660872765,0.5128405056139832,0.5114355324420576,0.5029781613214092,0.4975662302441392,0.49235366098424427,0.5047526579954712,0.5015431728196251,0.5069499086203592,0.5016315728480572,0.49350950053618503,0.4789788599436393,0.4702311821346515,0.452095531949979,0.44770427401876367,0.43571139258061226,0.42660323248367854,0.4201200234180912,0.4000934124737023
2,0.7650189442348427,0.7488596158338049,0.7347106004233359,0.7152290198115347,0.7013470047892711,0.6780253675261243,0.6540660859947032,0.6085501058875843,0.6016028401077452,0.5792360616387445,0.565669237275629,0.5585054084320699,0.5500572662674713,0.545741840614714,0.5369806089517484,0.5348265702514085,0.5282739315669521,0.5412522010183517,0.5401487435347246,0.543964611996386,0.5400887745695218,0.533255741140195,0.5189272220526198,0.5115447321320128,0.4930007532582017,0.48823465109974823,0.4760917209722023,0.4665181458299408,0.45990151457833023,0.43855423553023914
3,0.788710413105759,0.7699812122455032,0.7623015329865795,0.7405845451177626,0.722532086859778,0.7015023742578109,0.6747449278336604,0.626830470563175,0.6202621244801341,0.5963071587212208,0.5810159709959813,0.5740539462866127,0.5656158325115254,0.5613643612414246,0.5505708031970953,0.5493076131653563,0.5412051348517046,0.5564632570217991,0.5548030361319407,0.5579914149115275,0.5542060761878252,0.5478447639435484,0.5330849177551475,0.5270957092900977,0.5087704906800063,0.5037355200872258,0.49041143387355274,0.48039158268334586,0.4734243400943634,0.4521197684895763
4,0.8159740010587971,0.7970523041079003,0.7889459343701102,0.7703445915288559,0.7494376105175026,0.733480214557736,0.7047057786596913,0.6636888984560926,0.6528642419335469,0.6251812065812968,0.6090100293580346,0.5994137626858907,0.5887135880816247,0.5853224635455598,0.5731414342737997,0.5734772492693909,0.5643565066691846,0.5809112078097913,0.5788852757738291,0.5816141988919704,0.5780561773187877,0.5720157803094749,0.5574235379275907,0.5509861071732551,0.5323421352846031,0.5267174816353465,0.5125973792508635,0.5022354497504307,0.4953389144472855,0.4743132873054204
5,0.8145884123389454,0.8001705228113626,0.789871772226897,0.7761234202622983,0.7571587532551403,0.7449672308060803,0.7168968482098349,0.682962547432235,0.6688501977014321,0.6409461171127456,0.6260326363887865,0.6124275608928008,0.6005727677695701,0.597778627581644,0.5860453687451502,0.5866777715470086,0.5779137583496077,0.5933730925538467,0.5918091579499857,0.595048455219307,0.5923985167824027,0.5867493980439185,0.5735469200121943,0.5665183482258095,0.5475019330344836,0.5419823933475959,0.5283085641989996,0.5183250442017587,0.5116461813866644,0.48829813316368736
6,0.8230622122513159,0.812732848918681,0.8023370813312335,0.7935135346527588,0.7773123514900494,0.7677377774189327,0.7379417929555915,0.7073167018865771,0.6933205508017672,0.6632271079771631,0.6471495543313975,0.63173896729602,0.6193173090112465,0.6164710189841747,0.604671644400675,0.6049520171600449,0.5959537096503235,0.6112539043633046,0.6096142631830842,0.6125858442053402,0.6105280230232525,0.6043800186583861,0.5916185345024406,0.584437287791514,0.5649895145193304,0.5594018099701988,0.5458207818680051,0.5355841239573289,0.5287644765677403,0.5032378767262004
7,0.8242049114614226,0.8157448779239952,0.804545804541828,0.7996093260439543,0.7835358455263182,0.7740751536587622,0.7480067470952316,0.71824190363413,0.7046382688858658,0.6770438059570153,0.6621363434742631,0.6462336500340321,0.6349038079827439,0.6324571644158076,0.6220326429624427,0.6199474802879826,0.6122596366278381,0.6268765199231285,0.6261922579013871,0.6294156319350511,0.6263583651411408,0.6200103509458436,0.6069474418532592,0.5988272753112864,0.5790273085662914,0.5731513811314052,0.5597095162483473,0.5492757303641773,0.5423182065365367,0.515772349997019
8,0.8155036895245001,0.8098280263874021,0.8005437365448141,0.7984152760654477,0.7830000321457764,0.7756011511641038,0.7515837394821986,0.7235854267846538,0.7112955036122202,0.6851233222394321,0.6709923680521201,0.6554830510584624,0.6443987336141375,0.6418085419457169,0.6318487588789833,0.6292799051038572,0.6214467531728293,0.6344233949473694,0.6331213260805977,0.6362483520433009,0.6328245102597166,0.6267482237465606,0.6140025720566614,0.6062211151901548,0.5867830755214101,0.5809671527975634,0.5677276217483017,0.5572437162446684,0.550556116914272,0.5234330204958212
9,0.8075039920435281,0.8044295053028698,0.7970987333335531,0.7994299762750271,0.7851711763410845,0.7805044075287653,0.7577045603264622,0.7333034118691487,0.7219286984385636,0.6953464591535174,0.68189338814994,0.666568143637516,0.6548754446662091,0.6518412653826898,0.6424653753203138,0.6399407622297288,0.6318926092705351,0.6439595653547284,0.6421951210184571,0.6449398772186848,0.6414759370824497,0.635463971166984,0.6225434350685031,0.614890011584667,0.5957067899173921,0.5900137085310021,0.5771449101275319,0.5665523368849793,0.5601857047032412,0.5332447314679675
